year,habitat,quadrat,species,Color desc,diameter_cm,biomass_g
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,3.015
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.9,39.049
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,6.739
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.8,11.842
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,6.727
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,2.974
2023,Barren,215,Strongylocentrotus droebachiensis,pink,4.5,50.113
2023,Barren,215,Strongylocentrotus droebachiensis,,,
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.5,18.98
2023,Barren,215,Strongylocentrotus droebachiensis,green,4.1,37.396
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,3.306
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.3,6.306
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.2,7.145
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,3.504
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,0.997
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.7,9.858
2023,Barren,215,Strongylocentrotus droebachiensis,pink,3,13.303
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,5.157
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,2.853
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,6.308
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,10.002
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.73
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,3.508
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,8.385
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.1,17.257
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.5,22.727
2023,Barren,215,Strongylocentrotus droebachiensis,pink,3.8,27.2
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.1,19.091
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.3,22.235
2023,Barren,215,Strongylocentrotus droebachiensis,green,4.3,38.817
2023,Barren,215,Strongylocentrotus droebachiensis,green,3,13.719
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.9,33.844
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.9,32.706
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.5,23.198
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.8,24.526
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.7,2.689
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,5.778
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,3.776
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,7.348
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,5.608
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.9,14.013
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,3.868
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,13.026
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,4.741
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,6.94
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,8.408
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.8,12.844
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,10.056
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.9,15.497
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.2,24.674
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,5.419
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,9.496
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.548
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,1.635
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.7,3.007
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.9,3.465
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.7,2.524
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,4.896
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,2.103
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.686
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.26
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,4.262
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,3.31
2023,Barren,215,Strongylocentrotus droebachiensis,pink,3.2,15.977
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.922
2023,Barren,215,Strongylocentrotus droebachiensis,pink,3,15.566
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.599
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.5,28.667
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.1,17.079
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,3.691
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.213
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.5,9.896
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.2,20.825
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.2,7.443
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,10.838
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.9,20.316
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.3,6.14
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.8,11.221
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2,4.443
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,3.624
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.251
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,3.089
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.872
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.797
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.905
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.5,8.612
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,6.429
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.9,31.375
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.2,6.674
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.4,1.251
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.658
2023,Barren,215,Strongylocentrotus droebachiensis,green,1,0.766
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.826
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.5,2.714
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.7,0.571
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.8,31.877
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.4,22.604
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,5.596
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,2.881
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,10.655
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,4.701
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.334
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.128
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,2.558
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.434
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,3.254
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.8,3.034
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,1.872
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,8.965
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.36
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.427
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.8,0.621
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.615
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.452
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,0.987
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.482
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.8,0.358
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.475
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,1.088
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.8,0.458
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.753
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,3.93
2023,Barren,215,Strongylocentrotus droebachiensis,pink,0.7,0.293
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,3.688
2023,Barren,215,Strongylocentrotus droebachiensis,pink,0.9,0.554
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.498
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.059
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.781
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.8,0.33
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.4,0.083
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.498
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.3,0.028
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.9,16.785
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,8.657
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,8.094
2023,Barren,215,Strongylocentrotus droebachiensis,pink,3.7,23.74
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,6.85
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.3,7.475
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,3.431
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.894
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,5.388
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2,4.732
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,5.513
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,4.757
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.9,18.425
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,9.415
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.7,11.11
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.5,21.149
2023,Barren,215,Strongylocentrotus droebachiensis,green,20,4.936
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.4,28.758
2023,Barren,215,Strongylocentrotus droebachiensis,green,4.5,52.348
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.6,26.319
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.9,14.734
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.7,10.779
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,6.518
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,4.293
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.1,19.219
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.2,1.344
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.1,20.379
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,7.009
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.841
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,6.991
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,3.765
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.493
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,1.087
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.778
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,5.585
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.27
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,12.653
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.18
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,3.414
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.4,18.944
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,7.848
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.681
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.762
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,3.815
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,8.202
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.665
2023,Barren,215,Strongylocentrotus droebachiensis,green,1,0.857
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.432
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.3,7.498
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.394
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,4.591
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.1,15.059
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.5,8.764
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.9,4.368
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.9,33.38
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.371
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.729
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,5.812
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.5,9.848
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.9,31.474
2023,Barren,215,Strongylocentrotus droebachiensis,green,3.2,17.485
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.116
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.6,10.456
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,3.777
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,2.324
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,3.297
2023,Barren,215,Strongylocentrotus droebachiensis,green,4,31.887
2023,Barren,215,Strongylocentrotus droebachiensis,green,2,7.131
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,3.494
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,3.334
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.4,8.798
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.156
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.404
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.311
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,3.676
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.8,4.407
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.855
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,2.597
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.377
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.391
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.9,15.771
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.9,3.916
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.3,7.727
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.622
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.482
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,1.991
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,7.832
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.967
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.823
2023,Barren,215,Strongylocentrotus droebachiensis,green,4.1,39.433
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,4.959
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.2,4.422
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,2.054
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.898
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.4,1.818
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,3.08
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,3.934
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,1.164
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2.1,6.433
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.071
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,1.14
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.3,1.78
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.242
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.6,2.543
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.4,2.426
2023,Barren,215,Strongylocentrotus droebachiensis,pink,2,5.49
2023,Barren,215,Strongylocentrotus droebachiensis,green,2.1,6.051
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,3.154
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.7,3.264
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,2.392
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.2,1.661
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.5,2.112
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.427
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.7,0.445
2023,Barren,215,Strongylocentrotus droebachiensis,green,1,0.613
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.6,2.691
2023,Barren,215,Strongylocentrotus droebachiensis,pink,1.7,3.193
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.7,0.283
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.592
2023,Barren,215,Strongylocentrotus droebachiensis,green,1,0.793
2023,Barren,215,Strongylocentrotus droebachiensis,green,1,0.586
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.55
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.4,1.409
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.8,0.377
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.9,0.495
2023,Barren,215,Strongylocentrotus droebachiensis,green,1.1,0.691
2023,Barren,215,Strongylocentrotus droebachiensis,green,0.4,0.067
2023,Barren,215,Strongylocentrotus pallidus,green,2.8,14.323
2023,Barren,215,Strongylocentrotus pallidus,green,3,14.76
2023,Barren,215,Strongylocentrotus pallidus,green,2.9,12.355
2023,Barren,215,Strongylocentrotus pallidus,green,2.1,4.993
2023,Barren,215,Strongylocentrotus pallidus,green,1.5,2.254
2023,Barren,215,Strongylocentrotus pallidus,green,2.3,8.836
2023,Barren,215,Strongylocentrotus pallidus,green,2.1,4.192
2023,Barren,215,Strongylocentrotus pallidus,green,2.2,6.93
2023,Barren,215,Strongylocentrotus pallidus,green,2.1,4.953
2023,Barren,215,Strongylocentrotus pallidus,green,1.2,1.198
2023,Barren,215,Strongylocentrotus pallidus,green,1.7,3.282
2023,Barren,215,Strongylocentrotus pallidus,green,2.3,8.693
2023,Barren,215,Strongylocentrotus pallidus,green,1.6,2.237
2023,Barren,215,Strongylocentrotus pallidus,green,1.4,1.392
2023,Barren,215,Strongylocentrotus pallidus,green,2.2,4.838
2023,Barren,215,Strongylocentrotus pallidus,green,1.2,0.755
2023,Barren,215,Strongylocentrotus pallidus,green,1.6,2.53
2023,Barren,215,Strongylocentrotus pallidus,green,1.7,2.632
2023,Barren,215,Strongylocentrotus pallidus,green,1.8,3.75
2023,Barren,216,Strongylocentrotus droebachiensis,pink,3.7,26.435
2023,Barren,216,Strongylocentrotus droebachiensis,green,3,12.44
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.2,6.32
2023,Barren,216,Strongylocentrotus droebachiensis,green,3,15.284
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.7,11.138
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.6,8.671
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.9,34.663
2023,Barren,216,Strongylocentrotus droebachiensis,pink,3.9,29.074
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.1,16.076
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.9,3.454
2023,Barren,216,Strongylocentrotus droebachiensis,green,4,36.776
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.1,4.832
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.5,9.318
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.1,4.625
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.9,4.893
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.5,13.906
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.9,35.601
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.6,9.004
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.4,7.464
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.4,27.047
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,0.989
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.7,3.15
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.9,4.235
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.951
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.8,12.638
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.9,4.483
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.5,21.66
2023,Barren,216,Strongylocentrotus droebachiensis,pink,3.7,32.84
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.5,8.981
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.8,14.867
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.9,3.878
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.4,1.718
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.7,3.48
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.6,2.546
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.1,18.564
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.2,6.169
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.1,15.14
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.3,7.619
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.7,27.68
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.2,5.619
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.3,21.628
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.9,19.213
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.2,7.59
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.4,21.108
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.9,13.696
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,3.328
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.2,7.581
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.3,6.416
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.9,15.776
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.2,6.237
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.8,11.245
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.4,7.964
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,7.419
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.1,14.577
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.7,28.363
2023,Barren,216,Strongylocentrotus droebachiensis,pink,2.3,6.544
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.6,12.336
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.9,5.445
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.9,4.658
2023,Barren,216,Strongylocentrotus droebachiensis,pink,3.6,25.136
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,2.434
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.61
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.577
2023,Barren,216,Strongylocentrotus droebachiensis,pink,3,16.792
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.838
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.5,8.959
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.958
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.221
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,2.562
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.8,3.495
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.8,3.219
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.1,16.634
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.1,4.409
2023,Barren,216,Strongylocentrotus droebachiensis,pink,1.2,1.21
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.794
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.7,2.669
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.3,1.139
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.995
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.757
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.8,12.057
2023,Barren,216,Strongylocentrotus droebachiensis,green,4.2,30.082
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.254
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.7,8.856
2023,Barren,216,Strongylocentrotus droebachiensis,green,4.4,42.132
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.6,24.463
2023,Barren,216,Strongylocentrotus droebachiensis,pink,2.2,6.291
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.777
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,1.107
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.449
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,1.08
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.402
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.9,0.49
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.95
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.2,1.189
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.8,3.051
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.5,22.204
2023,Barren,216,Strongylocentrotus droebachiensis,green,2,4.404
2023,Barren,216,Strongylocentrotus droebachiensis,green,3,15.062
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,1.911
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,2.511
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,2.349
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.5,9.618
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.709
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.6,8.824
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,2.616
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.7,3.05
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.818
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.7,3.331
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.8,0.314
2023,Barren,216,Strongylocentrotus droebachiensis,green,3.6,30.098
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.6,2.339
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.3,1.388
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,0.897
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.9,17.436
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,1.044
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.1,1.023
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.628
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.5,1.781
2023,Barren,216,Strongylocentrotus droebachiensis,green,2.9,13.093
2023,Barren,216,Strongylocentrotus droebachiensis,green,1.4,1.553
2023,Barren,216,Strongylocentrotus droebachiensis,green,1,0.891
2023,Barren,216,Strongylocentrotus droebachiensis,green,0.7,0.338
